Loading files... 
  Starting freebase_mtr100_mte100-train.txt
  Finished freebase_mtr100_mte100-train.txt, still running: 0
Loaded 483142 facts in 3.69 s using -213 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.1
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
Starting the mining phase... Using 8 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable	Std. Lower Bound	PCA Lower Bound	PCA Conf estimation
?f  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?b  /film/producer/film  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.025378172	0.11514464	0.129961588	406	3526	3124	?b	0.0	0.0	0.0
?f  /film/film/produced_by  ?a  ?b  /film/producer/film  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.014064258	0.219084713	0.257142857	225	1027	875	?b	0.0	0.0	0.0
?f  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?a  ?b  /film/producer/film  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.013501688	0.123287671	0.140900196	216	1752	1533	?b	0.0	0.0	0.0
?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?b  /film/producer/film  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.024940618	0.111421391	0.125986738	399	3581	3167	?b	0.0	0.0	0.0
?a  /film/producer/film  ?f  ?b  /film/producer/film  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.01487686	0.225378788	0.264738598	238	1056	899	?b	0.0	0.0	0.0
?a  /award/award_winner/awards_won./award/award_honor/honored_for  ?f  ?b  /film/producer/film  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.013126641	0.118644068	0.136275146	210	1770	1541	?b	0.0	0.0	0.0
?a  /award/award_winner/awards_won./award/award_honor/award_winner  ?f  ?b  /base/popstra/celebrity/friendship./base/popstra/friendship/participant  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.025878235	0.098735989	0.121944035	414	4193	3395	?b	0.0	0.0	0.0
?f  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?b  /tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.04344293	0.235353877	0.265064836	695	2953	2622	?b	0.0	0.0	0.0
?f  /tv/tv_program/recurring_writers./tv/tv_program_writer_relationship/writer  ?a  ?b  /tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.034129266	0.250919118	0.303164908	546	2176	1801	?b	0.0	0.0	0.0
?f  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?a  ?b  /tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.033941743	0.298679868	0.329490291	543	1818	1648	?b	0.0	0.0	0.0
?f  /tv/tv_program/tv_producer./tv/tv_producer_term/producer  ?a  ?b  /tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.018814852	0.36797066	0.422159888	301	818	713	?b	0.0	0.0	0.0
?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?b  /tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.041692712	0.224806202	0.256538462	667	2967	2600	?b	0.0	0.0	0.0
?a  /award/award_winner/awards_won./award/award_honor/honored_for  ?f  ?b  /tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.034941868	0.302489177	0.330573625	559	1848	1691	?b	0.0	0.0	0.0
?a  /tv/tv_producer/programs_produced./tv/tv_producer_term/program  ?f  ?b  /tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.020127516	0.392682927	0.445366528	322	820	723	?b	0.0	0.0	0.0
?a  /tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program  ?f  ?b  /tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.032254032	0.251461988	0.302994715	516	2052	1703	?b	0.0	0.0	0.0
?f  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?b  /film/writer/film  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.014501813	0.1004329	0.127332602	232	2310	1822	?b	0.0	0.0	0.0
?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?b  /film/writer/film  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.014189274	0.098824554	0.125901276	227	2297	1803	?b	0.0	0.0	0.0
?b  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?f  ?f  /award/award_winner/awards_won./award/award_honor/award_winner  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.508751094	0.182710008	0.183683142	8139	44546	44310	?b	0.0	0.0	0.0
?f  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?a  ?b  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.877734717	0.156648817	0.157345674	14042	89640	89243	?b	0.0	0.0	0.0
?b  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?f  ?a  /award/award_winner/awards_won./award/award_honor/award_winner  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.507000875	0.183927073	0.184882952	8111	44099	43871	?b	0.0	0.0	0.0
?f  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?b  /film/director/film  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.011126391	0.076003416	0.105450237	178	2342	1688	?b	0.0	0.0	0.0
?f  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?b  /tv/tv_program_creator/programs_created  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.012939117	0.236031927	0.257783313	207	877	803	?b	0.0	0.0	0.0
?f  /tv/tv_program/tv_producer./tv/tv_producer_term/producer  ?a  ?b  /tv/tv_program_creator/programs_created  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.010126266	0.472303207	0.527687296	162	343	307	?b	0.0	0.0	0.0
?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?b  /tv/tv_personality/tv_regular_appearances./tv/tv_regular_personal_appearance/program  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.010126266	0.301115242	0.334020619	162	538	485	?b	0.0	0.0	0.0
?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?b  /tv/tv_program_creator/programs_created  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.011626453	0.21653085	0.237547893	186	859	783	?b	0.0	0.0	0.0
?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?f  ?b  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.87735967	0.15568052	0.156519024	14036	90159	89676	?b	0.0	0.0	0.0
?f  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?b  ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.556069509	0.238230411	0.282610077	8896	37342	31478	?b	0.0	0.0	0.0
?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?f  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.33591699	0.259914877	0.303907708	5374	20676	17683	?b	0.0	0.0	0.0
?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?f  /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.160895112	0.287662047	0.331188883	2574	8948	7772	?b	0.0	0.0	0.0
?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?f  /tv/tv_program/tv_producer./tv/tv_producer_term/producer  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.050943868	0.219144931	0.242776288	815	3719	3357	?b	0.0	0.0	0.0
?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?f  /tv/tv_program/recurring_writers./tv/tv_program_writer_relationship/writer  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.044755594	0.226869455	0.256263422	716	3156	2794	?b	0.0	0.0	0.0
?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?f  /film/film/starring./film/performance/actor  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.274284286	0.163219759	0.218678361	4388	26884	20066	?b	0.0	0.0	0.0
?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?f  /film/film/written_by  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.012751594	0.091809181	0.115580737	204	2222	1765	?b	0.0	0.0	0.0
?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?f  /film/film/produced_by  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.024690586	0.113018598	0.12774903	395	3495	3092	?b	0.0	0.0	0.0
?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?f  /tv/tv_program/program_creator  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.011813977	0.215261959	0.24137931	189	878	783	?b	0.0	0.0	0.0
?f  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?b  ?a  /award/award_winner/awards_won./award/award_honor/honored_for  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.323477935	0.253241987	0.298099078	5175	20435	17360	?b	0.0	0.0	0.0
?a  /award/award_winner/awards_won./award/award_honor/honored_for  ?f  ?f  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.27159645	0.307501769	0.354925666	4345	14130	12242	?b	0.0	0.0	0.0
?a  /award/award_winner/awards_won./award/award_honor/honored_for  ?f  ?f  /tv/tv_program/recurring_writers./tv/tv_program_writer_relationship/writer  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.036504563	0.300566135	0.326987682	584	1943	1786	?b	0.0	0.0	0.0
?a  /award/award_winner/awards_won./award/award_honor/honored_for  ?f  ?f  /tv/tv_program/tv_producer./tv/tv_producer_term/producer  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.03344168	0.242630385	0.2666999	535	2205	2006	?b	0.0	0.0	0.0
?a  /award/award_winner/awards_won./award/award_honor/honored_for  ?f  ?f  /film/film/starring./film/performance/actor  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.125140643	0.164705882	0.218535094	2002	12155	9161	?b	0.0	0.0	0.0
?a  /award/award_winner/awards_won./award/award_honor/honored_for  ?f  ?f  /film/film/produced_by  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.012501563	0.114942529	0.131492439	200	1740	1521	?b	0.0	0.0	0.0
?a  /award/award_winner/awards_won./award/award_honor/honored_for  ?f  ?f  /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.115639455	0.361398711	0.4063255	1850	5119	4553	?b	0.0	0.0	0.0
?a  /film/actor/film./film/performance/film  ?f  ?f  /film/film/starring./film/performance/actor  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.284973122	0.076554944	0.109299705	4559	59552	41711	?b	0.0	0.0	0.0
?f  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?b  ?a  /film/actor/film./film/performance/film  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.269658707	0.162351347	0.196833508	4314	26572	21917	?b	0.0	0.0	0.0
?f  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?b  ?a  /film/actor/film./film/performance/film  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.125328166	0.162677485	0.198672216	2005	12325	10092	?b	0.0	0.0	0.0
?f  /award/award_winner/awards_won./award/award_honor/award_winner  ?b  ?a  /award/award_winner/awards_won./award/award_honor/award_winner  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.445243155	0.265704267	0.273173538	7123	26808	26075	?b	0.0	0.0	0.0
?a  /award/award_winner/awards_won./award/award_honor/award_winner  ?f  ?f  /base/popstra/celebrity/friendship./base/popstra/friendship/participant  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.026190774	0.101330109	0.127394345	419	4135	3289	?b	0.0	0.0	0.0
?f  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?b  ?a  /tv/tv_actor/starring_roles./tv/regular_tv_appearance/series  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.145205651	0.271537113	0.315282302	2323	8555	7368	?b	0.0	0.0	0.0
?f  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b  ?a  /award/award_winner/awards_won./award/award_honor/award_winner  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.506438305	0.184918063	0.184918063	8102	43814	43814	?b	0.0	0.0	0.0
?a  /tv/tv_actor/starring_roles./tv/regular_tv_appearance/series  ?f  ?f  /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.134391799	0.219164118	0.319370172	2150	9810	6732	?b	0.0	0.0	0.0
?f  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?b  ?a  /tv/tv_actor/starring_roles./tv/regular_tv_appearance/series  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.111951494	0.355216184	0.399866042	1791	5042	4479	?b	0.0	0.0	0.0
?f  /award/award_winner/awards_won./award/award_honor/award_winner  ?b  ?a  /base/popstra/celebrity/friendship./base/popstra/friendship/participant  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.025628204	0.097642296	0.10053948	410	4199	4078	?b	0.0	0.0	0.0
?f  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?b  ?a  /tv/tv_producer/programs_produced./tv/tv_producer_term/program  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.05088136	0.219703104	0.250538627	814	3705	3249	?b	0.0	0.0	0.0
?a  /tv/tv_producer/programs_produced./tv/tv_producer_term/program  ?f  ?f  /tv/tv_program/tv_producer./tv/tv_producer_term/producer  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.040380048	0.453015428	0.504293521	646	1426	1281	?b	0.0	0.0	0.0
?f  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?b  ?a  /tv/tv_producer/programs_produced./tv/tv_producer_term/program  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.036129516	0.257117438	0.290744467	578	2248	1988	?b	0.0	0.0	0.0
?a  /tv/tv_producer/programs_produced./tv/tv_producer_term/program  ?f  ?f  /tv/tv_program/recurring_writers./tv/tv_program_writer_relationship/writer  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.021877735	0.396825397	0.443599493	350	882	789	?b	0.0	0.0	0.0
?f  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?b  ?a  /film/producer/film  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.026253282	0.119115145	0.143003064	420	3526	2937	?b	0.0	0.0	0.0
?f  /film/film/produced_by  ?b  ?a  /film/producer/film  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.014189274	0.221032132	0.25678733	227	1027	884	?b	0.0	0.0	0.0
?f  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?b  ?a  /film/producer/film  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.014064258	0.128424658	0.155279503	225	1752	1449	?b	0.0	0.0	0.0
?f  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?b  ?a  /tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.043505438	0.235692516	0.259604625	696	2953	2681	?b	0.0	0.0	0.0
?f  /tv/tv_program/recurring_writers./tv/tv_program_writer_relationship/writer  ?b  ?a  /tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.034129266	0.250919118	0.296900489	546	2176	1839	?b	0.0	0.0	0.0
?f  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?b  ?a  /tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.034129266	0.300330033	0.324806663	546	1818	1681	?b	0.0	0.0	0.0
?f  /tv/tv_program/tv_producer./tv/tv_producer_term/producer  ?b  ?a  /tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.019064883	0.372860636	0.419532325	305	818	727	?b	0.0	0.0	0.0
?f  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?b  ?a  /film/writer/film  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.014189274	0.098268398	0.121781116	227	2310	1864	?b	0.0	0.0	0.0
?f  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?b  ?a  /film/director/film  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.011313914	0.077284372	0.100611451	181	2342	1799	?b	0.0	0.0	0.0
?f  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?b  ?a  /tv/tv_program_creator/programs_created  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.012251531	0.223489168	0.25994695	196	877	754	?b	0.0	0.0	0.0
?f  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b  ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.87735967	0.156581883	0.156581883	14036	89640	89640	?b	0.0	0.0	0.0
?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?f  ?f  /people/person/spouse_s./people/marriage/spouse  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.01056382	0.087158329	0.114654003	169	1939	1474	?b	0.0	0.0	0.0
?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?f  ?f  /award/award_winner/awards_won./award/award_honor/award_winner  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.511126391	0.183563058	0.187296715	8177	44546	43658	?b	0.0	0.0	0.0
?e  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?a  ?e  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.267658457	0.300070077	0.347677817	4282	14270	12316	?b	0.0	0.0	0.0
?e  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?e  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.323915489	0.254906783	0.298777675	5182	20329	17344	?b	0.0	0.0	0.0
?e  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?b  ?e  /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.112826603	0.355035405	0.399601505	1805	5084	4517	?b	0.0	0.0	0.0
?e  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?b  ?e  /tv/tv_program/tv_producer./tv/tv_producer_term/producer  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.036442055	0.259226323	0.29578894	583	2249	1971	?b	0.0	0.0	0.0
?e  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?b  ?e  /tv/tv_program/recurring_writers./tv/tv_program_writer_relationship/writer  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.035816977	0.297045101	0.320828667	573	1929	1786	?b	0.0	0.0	0.0
?e  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?b  ?e  /film/film/produced_by  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.013064133	0.121370499	0.147494707	209	1722	1417	?b	0.0	0.0	0.0
?e  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?b  ?e  /film/film/starring./film/performance/actor  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.124453057	0.163210099	0.199119912	1991	12199	9999	?b	0.0	0.0	0.0
?e  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?e  /film/film/starring./film/performance/actor  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.272221528	0.165690154	0.221583393	4355	26284	19654	?b	0.0	0.0	0.0
?e  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?a  ?e  /film/film/starring./film/performance/actor  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.126203275	0.165505369	0.219623627	2019	12199	9193	?b	0.0	0.0	0.0
?e  /film/film/starring./film/performance/actor  ?a  ?e  /film/film/starring./film/performance/actor  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.286910864	0.07741609	0.110679752	4590	59290	41471	?b	0.0	0.0	0.0
?e  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?b  ?e  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.322665333	0.253922967	0.29864044	5162	20329	17285	?b	0.0	0.0	0.0
?e  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?e  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.537754719	0.232274961	0.275772535	8603	37038	31196	?b	0.0	0.0	0.0
?e  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?b  ?e  /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.147955994	0.270792815	0.315053907	2367	8741	7513	?b	0.0	0.0	0.0
?e  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?b  ?e  /tv/tv_program/tv_producer./tv/tv_producer_term/producer  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.05175647	0.221746117	0.254926108	828	3734	3248	?b	0.0	0.0	0.0
?e  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?b  ?e  /tv/tv_program/recurring_writers./tv/tv_program_writer_relationship/writer  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.046630829	0.239409499	0.264351524	746	3116	2822	?b	0.0	0.0	0.0
?e  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?b  ?e  /film/film/produced_by  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.025128141	0.116690856	0.140510311	402	3445	2861	?b	0.0	0.0	0.0
?e  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?b  ?e  /film/film/written_by  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.01287661	0.092667566	0.114827202	206	2223	1794	?b	0.0	0.0	0.0
?e  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?b  ?e  /film/film/starring./film/performance/actor  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.272346543	0.165766246	0.200913031	4357	26284	21686	?b	0.0	0.0	0.0
?e  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?b  ?e  /tv/tv_program/program_creator  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.012314039	0.221099888	0.256510417	197	891	768	?b	0.0	0.0	0.0
?e  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?e  /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.148206026	0.271250429	0.312796834	2371	8741	7580	?b	0.0	0.0	0.0
?e  /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor  ?a  ?e  /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.137642205	0.219738549	0.321038052	2202	10021	6859	?b	0.0	0.0	0.0
?e  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?a  ?e  /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.110888861	0.348937844	0.393173759	1774	5084	4512	?b	0.0	0.0	0.0
?e  /award/award_winner/awards_won./award/award_honor/award_winner  ?a  ?e  /base/popstra/celebrity/friendship./base/popstra/friendship/participant  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.026190774	0.10135462	0.128056235	419	4134	3272	?b	0.0	0.0	0.0
?e  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?a  ?e  /people/person/spouse_s./people/marriage/spouse  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.010126266	0.081859525	0.106159895	162	1979	1526	?b	0.0	0.0	0.0
?e  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?e  /tv/tv_program/tv_producer./tv/tv_producer_term/producer  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.051568946	0.220942689	0.2447345	825	3734	3371	?b	0.0	0.0	0.0
